Wall time,Step,Value
1495411450.90966,67999,0.0
1495411453.58237,68399,0.0
1495411454.434071,68499,0.5600000023841858
1495411457.269065,68899,0.0
1495411460.644482,69399,0.0
1495411467.211534,70499,0.0
1495411469.891838,70899,0.0
1495411471.745721,71199,0.6000000238418579
1495411476.466845,71999,0.0
1495411478.847469,72399,0.25
1495411480.639326,72699,0.0
1495411481.20961,72799,0.0
1495411481.803424,72899,0.0
1495411485.968182,73599,0.0
1495411489.402196,74199,0.0
1495411490.505807,74399,0.0
1495411491.052148,74499,0.0
1495411493.267743,74899,0.0
1495411495.500217,75299,0.0
1495411497.696851,75699,0.0
1495411498.255586,75799,0.0
1495411500.489527,76199,0.0
1495411505.518752,77099,0.0
1495411507.732312,77499,0.0
1495411508.305846,77599,0.07000000029802322
1495411508.878033,77699,0.20999999344348907
1495411509.99862,77899,0.0
1495411510.560123,77999,0.0
1495411513.898711,78599,0.0
1495411516.139425,78999,0.49000000953674316
1495411516.700107,79099,0.550000011920929
1495411517.794511,79299,0.0
1495411518.89573,79499,0.0
1495411520.528864,79799,0.0
1495411521.081289,79899,0.0
1495411521.62451,79999,0.0
1495411522.176232,80099,0.0
1495411523.89146,80399,0.7599999904632568
1495411526.099865,80799,0.0
1495411528.896575,81299,0.0
1495411529.449771,81399,0.0
1495411530.019118,81499,0.0
1495411533.343944,82099,0.0
1495411542.888553,83799,0.0
1495411545.13407,84199,0.4699999988079071
1495411546.262316,84399,0.0
1495411548.987878,84899,0.0
1495411562.46965,87299,0.0
1495411563.636146,87499,0.0
1495411566.578396,87999,0.0
1495411567.781113,88199,0.5600000023841858
1495411570.523275,88599,0.0
1495411571.773378,88799,0.0
1495411576.733159,89599,0.6600000262260437
1495411580.389992,90199,0.0
1495411583.121292,90599,0.0
1495411587.684193,91299,0.0
1495411589.015253,91499,0.0
1495411592.64773,92099,0.6000000238418579
1495411593.872297,92299,0.0
1495411595.574561,92599,0.0
1495411597.732272,92899,0.0
1495411602.833299,93699,0.0
1495411603.415792,93799,0.0
1495411605.51972,94099,0.0
1495411610.11925,94799,0.25999999046325684
1495411612.293153,95099,0.0
1495411617.637294,95999,0.2800000011920929
1495411620.017532,96399,0.0
1495411621.717024,96699,0.0
1495411622.32871,96799,0.0
1495411628.103793,97699,0.0
1495411628.77368,97799,0.0
1495411631.123975,98199,0.0
1495411632.412507,98399,0.0
1495411633.011094,98499,0.0
1495411635.367481,98899,0.0
1495411636.060121,98999,0.0
1495411637.818899,99299,0.0
1495411638.459799,99399,0.0
1495411643.437973,100199,0.0
1495411645.759315,100599,0.0
1495411646.932804,100799,0.0
1495411648.088769,100999,0.0
1495411648.683509,101099,0.0
1495411654.288824,101999,0.0
1495411656.030339,102299,0.0
1495411660.713177,103099,0.0
1495411661.950201,103299,0.0
1495411664.888771,103799,0.17000000178813934
1495411667.843181,104299,0.0
1495411672.028473,104999,0.0
1495411679.643311,106299,0.0
1495411683.208689,106899,0.0
1495411684.906673,107199,0.0
1495411686.088351,107399,0.0
1495411688.459302,107799,0.3799999952316284
1495411690.817432,108199,0.0
1495411692.005615,108399,0.0
1495411695.395976,108899,0.0
1495411696.183682,108999,0.0
1495411696.890509,109099,0.46000000834465027
1495411701.841524,109899,0.0
1495411705.356621,110499,0.36000001430511475
1495411707.710286,110899,0.0
1495411708.290535,110999,0.0
1495411708.863551,111099,0.0
1495411715.012295,111999,0.0
1495411718.123338,112499,0.0
1495411726.832154,113899,0.0
1495411727.982742,114099,0.0
1495411740.893027,116099,0.0
1495411741.478922,116199,0.0
1495411743.9152,116599,0.0
1495411744.662095,116699,0.0
1495411745.411974,116799,0.0
1495411756.709027,118599,0.0
1495411759.782136,119099,0.0
1495411764.286658,119799,0.0
1495411764.84759,119899,0.0
1495411768.44429,120499,0.0
1495411769.819527,120699,0.0
1495411773.004255,121199,0.0
1495411774.212328,121399,0.0
1495411789.013399,123799,0.0
1495411790.255811,123999,0.0
1495411791.422958,124199,0.0
1495411796.487229,124999,0.36000001430511475
1495411798.394999,125299,0.0
1495411803.317487,126099,0.0
1495411805.11193,126399,0.0
1495411806.885746,126699,0.0
1495411815.142066,127999,0.0
1495411819.590422,128699,0.0
1495411823.229401,129299,0.0
1495411826.745132,129899,0.0
1495411827.336334,129999,0.0
1495411830.906939,130599,0.0
1495411837.506341,131599,0.36000001430511475
1495411840.51748,132099,0.0
1495411841.129867,132199,0.0
1495411843.336169,132499,0.0
1495411847.194862,133099,0.0
1495411848.477784,133299,0.0
1495411850.20617,133599,0.0
1495411851.910237,133899,0.0
1495411853.676113,134199,0.3199999928474426
1495411854.249526,134299,0.2800000011920929
1495411864.672351,136099,0.0
1495411873.394195,137599,0.0
1495411882.393501,139099,0.0
1495411884.253848,139399,0.1599999964237213
1495411884.883592,139499,0.3100000023841858
1495411886.058131,139699,0.0
1495411886.627068,139799,0.0
1495411899.073565,141899,0.0
1495411899.662154,141999,0.0
1495411902.592947,142499,0.0
1495411904.459589,142799,0.0
1495411906.76428,143199,0.0
1495411908.012703,143399,0.20000000298023224
1495411910.375759,143799,0.0
1495411912.715927,144199,0.0
1495411915.056276,144599,0.0
1495411929.60043,147099,0.0
1495411930.193622,147199,0.0
1495411936.917664,148299,0.0
1495411941.700196,149099,0.0
1495411942.327073,149199,0.0
1495411944.081096,149499,0.0
1495411945.317137,149699,0.0
1495411945.917478,149799,0.0
1495411951.245213,150699,0.0
1495411955.419541,151399,0.3400000035762787
1495411964.397372,152899,0.14000000059604645
1495411964.99415,152999,0.0
1495411966.714573,153299,0.0
1495411977.987879,155199,0.0
1495411980.99674,155699,0.0
1495411981.586103,155799,0.0
1495411982.749623,155999,0.0
1495411986.877424,156699,0.27000001072883606
1495411991.054621,157399,0.0
1495411991.65168,157499,0.0
1495411997.058693,158399,0.0
1495411999.360359,158799,0.0
1495412000.536389,158999,0.0
1495412002.915227,159399,0.2800000011920929
1495412008.177812,160299,0.0
1495412012.322857,160999,0.0
1495412012.910019,161099,0.0
1495412015.836611,161599,0.0
1495412020.554062,162399,0.0
1495412025.897017,163299,0.12999999523162842
1495412026.529181,163399,0.07000000029802322
1495412028.875239,163799,0.0
1495412031.782569,164299,0.0
1495412033.551581,164599,0.0
1495412034.744532,164799,0.3400000035762787
1495412036.448211,165099,0.0
1495412038.166694,165399,0.0
1495412040.520906,165799,0.0
1495412045.244883,166599,0.0
1495412049.995316,167399,0.2800000011920929
1495412052.372083,167799,0.0
1495412054.207726,168099,0.0
1495412054.772656,168199,0.0
1495412058.299988,168799,0.4699999988079071
1495412058.891381,168899,0.0
1495412063.661826,169699,0.0
1495412066.070655,170099,0.46000000834465027
1495412066.641601,170199,0.0
1495412067.216036,170299,0.0
1495412068.380819,170499,0.0
1495412070.206823,170799,0.0
1495412074.341879,171499,0.0
1495412074.929156,171599,0.0
1495412079.545882,172399,0.0
1495412080.138208,172499,0.0
1495412085.566766,173399,0.0
1495412087.954858,173799,0.0
1495412089.187394,173999,0.33000001311302185
1495412091.010985,174299,0.0
1495412093.922045,174799,0.0
1495412094.492438,174899,0.0
1495412095.686683,175099,0.0
1495412096.284185,175199,0.0
1495412096.872954,175299,0.3700000047683716
1495412099.973176,175799,0.0
1495412109.158491,177199,0.0
1495412114.953477,178099,0.0
1495412118.587573,178699,0.0
1495412122.728521,179399,0.28999999165534973
1495412123.308408,179499,0.0
1495412128.514183,180399,0.0
1495412132.570239,181099,0.0
1495412137.9099,181999,0.4699999988079071
1495412139.616146,182299,0.0
1495412143.732137,182999,0.0
1495412145.030642,183199,0.1599999964237213
1495412147.346413,183599,0.0
1495412153.249634,184599,0.3400000035762787
1495412153.857489,184699,0.25999999046325684
1495412155.67608,184999,0.0
1495412158.580954,185499,0.0
1495412161.031611,185899,0.46000000834465027
1495412169.225462,187199,0.3400000035762787
1495412170.414392,187399,0.0
1495412171.130579,187499,0.0
1495412175.256899,188099,0.0
1495412176.140392,188199,0.0
1495412176.978511,188299,0.0
1495412178.372087,188499,0.20999999344348907
1495412188.008994,189899,0.14000000059604645
1495412198.916576,191699,0.0
1495412202.640473,192299,0.0
1495412207.650719,192999,0.0
1495412212.03504,193599,0.0
1495412214.555609,193999,0.11999999731779099
1495412215.755531,194199,0.0
1495412216.893927,194399,0.0
1495412220.428919,194999,0.0
1495412222.309519,195299,0.23000000417232513
1495412223.458293,195499,0.0
1495412225.198223,195799,0.0
1495412226.954186,196099,0.0
1495412228.785115,196399,0.0
1495412234.045418,197299,0.0
1495412235.366953,197499,0.0
1495412242.463998,198699,0.0
1495412243.098478,198799,0.0
1495412243.681558,198899,0.0
1495412252.283073,200299,0.0
1495412254.691123,200699,0.0
1495412257.092111,201099,0.0
1495412259.693959,201499,0.0
1495412260.345915,201599,0.0
1495412262.260006,201899,0.4399999976158142
1495412263.595935,202099,0.0
1495412264.919735,202299,0.0
1495412269.772991,203099,0.4399999976158142
1495412270.945557,203299,0.0
1495412272.714021,203599,0.0
1495412274.433152,203899,0.0
1495412276.17597,204199,0.0
1495412277.366601,204399,0.1599999964237213
1495412279.153435,204699,0.0
1495412280.990655,204999,0.0
1495412290.426344,206599,0.0
1495412294.567342,207299,0.0
1495412297.886191,207799,0.0
1495412298.4605,207899,0.0
1495412299.029344,207999,0.0
1495412300.193804,208199,0.0
1495412300.786679,208299,0.0
1495412301.968236,208499,0.38999998569488525
1495412303.112376,208699,0.0
1495412305.477917,209099,0.0
1495412307.800954,209499,0.0
1495412310.80387,209999,0.0
1495412311.947285,210199,0.0
1495412316.033084,210899,0.0
1495412317.264472,211099,0.3400000035762787
1495412317.853228,211199,0.2800000011920929
1495412320.748441,211699,0.0
1495412323.350417,212099,0.0
1495412326.38803,212599,0.0
1495412327.532023,212799,0.0
1495412328.120554,212899,0.0
1495412333.925229,213899,0.0
1495412334.491634,213999,0.0
1495412336.798137,214399,0.0
1495412338.542081,214699,0.0
1495412340.302378,214999,0.17000000178813934
1495412340.946661,215099,0.4300000071525574
1495412342.666249,215399,0.0
1495412343.24182,215499,0.0
1495412344.383905,215699,0.0
1495412347.281122,216199,0.0
1495412347.885291,216299,0.03999999910593033
1495412352.011908,216999,0.0
1495412352.594802,217099,0.0
1495412354.916894,217499,0.0
1495412356.19369,217699,0.28999999165534973
1495412357.376185,217899,0.0
1495412359.79069,218299,0.0
1495412365.675461,219299,0.0
1495412366.830779,219499,0.0
1495412367.979041,219699,0.0
1495412368.745649,219799,0.0
1495412371.288737,220199,0.0
1495412373.073885,220499,0.27000001072883606
1495412378.641787,221299,0.0
1495412381.028453,221699,0.3700000047683716
1495412389.831228,223099,0.3499999940395355
1495412392.381854,223499,0.0
1495412393.587472,223699,0.0
1495412396.704296,224199,0.0
1495412397.296121,224299,0.15000000596046448
1495412398.472685,224499,0.07999999821186066
1495412399.72327,224699,0.0
1495412400.325791,224799,0.0
1495412401.63163,224999,0.0
1495412402.861873,225199,0.0
1495412403.435002,225299,0.0
1495412407.58319,225999,0.0
1495412409.37238,226299,0.0
1495412412.340341,226799,0.0
1495412419.667777,227999,0.0
1495412422.043656,228399,0.4300000071525574
1495412423.761625,228699,0.0
1495412429.632577,229699,0.4099999964237213
1495412433.501947,230299,0.0
1495412434.095033,230399,0.0
1495412435.327001,230599,0.0
1495412437.277899,230899,0.1599999964237213
1495412439.127765,231199,0.0
1495412439.73119,231299,0.0
1495412440.305015,231399,0.0
1495412446.313532,232399,0.4000000059604645
1495412446.906609,232499,0.0
1495412447.489089,232599,0.0
1495412448.647431,232799,0.0
1495412455.668486,233999,0.0
1495412456.304083,234099,0.0
1495412456.88506,234199,0.0
1495412457.442899,234299,0.0
1495412462.117645,235099,0.0
1495412467.637226,235999,0.0
1495412478.04106,237699,0.17000000178813934
1495412486.337329,239099,0.0
1495412488.659128,239499,0.0
1495412489.225099,239599,0.0
1495412490.384315,239799,0.0
1495412495.352426,240599,0.0
1495412497.077488,240799,0.0
1495412499.350221,241199,0.0
1495412505.242679,242199,0.0
1495412509.938372,242999,0.0
1495412510.510981,243099,0.0
1495412517.01561,244199,0.23999999463558197
1495412521.777428,244999,0.0
1495412525.291773,245599,0.7799999713897705
1495412525.869838,245699,0.0
1495412527.012574,245899,0.0
1495412528.181411,246099,0.0
1495412531.087974,246599,0.0
1495412542.363967,248499,0.0
1495412545.901939,249099,0.0
1495412546.488558,249199,0.0
1495412552.36804,250199,0.0
1495412553.550763,250399,0.0
1495412555.324678,250699,0.4099999964237213
1495412555.927363,250799,0.6299999952316284
1495412556.575488,250899,0.11999999731779099
1495412563.825698,251999,0.25999999046325684
1495412565.626493,252299,0.0
1495412569.224702,252899,0.0
1495412572.198143,253399,0.49000000953674316
1495412573.432888,253599,0.0
1495412574.694603,253799,0.0
1495412576.032011,253999,0.0
1495412581.884088,254899,0.0
1495412584.268948,255299,0.0
1495412586.544838,255699,0.0
1495412587.739008,255899,0.15000000596046448
1495412589.476826,256199,0.0
1495412594.677807,257099,0.0
1495412595.450399,257199,0.12999999523162842
1495412597.824547,257599,0.0
1495412601.271726,258199,0.0
1495412602.408534,258399,0.0
1495412609.344294,259599,0.0
1495412609.920687,259699,0.0
1495412610.528463,259799,0.0
1495412611.121686,259899,0.38999998569488525
1495412612.888759,260199,0.0
1495412615.210842,260599,0.0
1495412618.70535,261199,0.3700000047683716
1495412619.28888,261299,0.5799999833106995
1495412621.00692,261599,0.0
1495412625.723194,262399,0.0
1495412628.662617,262899,0.0
1495412630.387654,263199,0.0
1495412632.104393,263499,0.0
1495412632.671343,263599,0.0
1495412636.225046,264199,0.0
1495412637.398655,264399,0.0
1495412640.890521,264999,0.0
1495412642.770016,265299,0.23000000417232513
1495412644.495526,265599,0.0
1495412645.071807,265699,0.0
1495412647.377896,266099,0.0
1495412658.715736,267999,0.17000000178813934
1495412661.026121,268399,0.0
1495412662.191727,268599,0.0
1495412665.149927,269099,0.36000001430511475
1495412668.076166,269599,0.0
1495412676.342762,270899,0.0
1495412678.676055,271299,0.0
1495412680.523874,271599,0.0
1495412689.850292,273099,0.6899999976158142
1495412697.322729,274199,0.10999999940395355
1495412697.957813,274299,0.3100000023841858
1495412699.839809,274599,0.0
1495412703.526395,275199,0.0
1495412707.810016,275899,0.0
1495412708.407394,275999,0.0
1495412708.983713,276099,0.0
1495412709.651081,276199,0.0
1495412710.241239,276299,0.0
1495412710.855554,276399,0.0
1495412715.937375,277199,0.0
1495412732.300301,279499,0.46000000834465027
1495412733.001361,279599,0.6700000166893005
1495412733.655709,279699,0.2800000011920929
1495412738.106872,280399,0.0
1495412744.627873,281499,0.0
1495412745.856344,281699,0.0
1495412752.970243,282899,0.0
1495412753.551568,282999,0.0
1495412755.305111,283299,0.0
1495412756.513059,283499,0.12999999523162842
1495412757.094792,283599,0.49000000953674316
1495412758.242692,283799,0.0
1495412769.851934,285699,0.0
1495412773.090288,286199,0.20999999344348907
1495412774.99063,286499,0.0
1495412776.894604,286799,0.0
1495412782.350177,287699,0.0
1495412782.930998,287799,0.0
1495412786.564731,288399,0.0
1495412787.791927,288599,0.44999998807907104
1495412788.381516,288699,0.0
1495412791.85305,289299,0.0
1495412793.569876,289599,0.0
1495412797.412736,290199,0.0
1495412798.601939,290399,0.0
1495412799.831607,290599,0.0
1495412801.679812,290899,0.0
1495412807.155299,291799,0.0
1495412810.284296,292299,0.0
1495412811.528759,292499,0.3799999952316284
1495412812.137112,292599,0.18000000715255737
1495412812.707401,292699,0.1599999964237213
1495412819.170395,293799,0.47999998927116394
1495412825.093247,294799,0.0
1495412829.973017,295599,0.0
1495412839.936174,297299,0.0
1495412844.413728,297999,0.0
1495412845.034582,298099,0.0
1495412846.823911,298399,0.0
1495412853.040029,299399,0.0
1495412856.673686,299999,0.0
1495412859.048964,300399,0.28999999165534973
1495412861.971935,300899,0.0
1495412863.130112,301099,0.0
1495412864.330431,301299,0.0
1495412865.536408,301499,0.0
1495412866.735913,301699,0.4300000071525574
1495412869.181391,302099,0.0
1495412869.822514,302199,0.0
1495412871.705556,302499,0.0
1495412875.38469,303099,0.27000001072883606
1495412876.544567,303299,0.0
1495412878.262038,303599,0.0
1495412883.872656,304399,0.47999998927116394
1495412885.504129,304599,0.0
1495412886.339266,304699,0.0
1495412887.145404,304799,0.0
1495412893.7073,305599,0.3100000023841858
1495412903.28559,307099,0.0
1495412904.451493,307299,0.0
1495412905.620423,307499,0.0
1495412906.775189,307699,0.0
1495412907.924923,307899,0.0
1495412913.264174,308799,0.0
1495412915.711177,309199,0.0
1495412923.360296,310499,0.0
1495412925.918209,310899,0.27000001072883606
1495412937.157508,312799,0.0
1495412945.908261,314299,0.0
1495412946.494785,314399,0.0
1495412950.060516,314999,0.0
1495412950.649858,315099,0.0
1495412951.818813,315299,0.0
1495412953.686197,315599,0.0
1495412956.694497,316099,0.3199999928474426
1495412958.497711,316399,0.0
1495412959.095013,316499,0.0
1495412960.325099,316699,0.0
1495412969.851844,318299,0.0
1495412974.004684,318999,0.0
1495412976.416016,319399,0.0
1495412980.801339,320099,0.44999998807907104
1495412981.398576,320199,0.20999999344348907
1495412985.713532,320899,0.0
1495412987.532653,321199,0.0
1495413001.828574,323599,0.0
1495413003.642418,323899,0.0
1495413007.793392,324599,0.0
1495413009.607282,324899,0.0
1495413010.258857,324999,0.0
1495413011.585623,325199,0.0
1495413012.19421,325299,0.47999998927116394
1495413016.393929,325999,0.0
1495413017.587809,326199,0.0
1495413024.187257,327299,0.0
1495413027.607791,327799,0.0
1495413033.613363,328699,0.0
1495413034.875949,328899,0.0
1495413036.367556,329099,0.0
1495413038.821253,329499,0.0
1495413040.685306,329799,0.0
1495413049.294118,331099,0.0
1495413049.897771,331199,0.0
1495413050.518397,331299,0.0
1495413054.52824,331899,0.23000000417232513
1495413059.676316,332699,0.0
1495413063.60087,333299,0.5
1495413064.234112,333399,0.0
1495413064.846182,333499,0.0
1495413067.534691,333899,0.0
1495413071.143588,334399,0.2800000011920929
1495413075.887751,335099,0.0
1495413080.698991,335899,0.25
1495413083.136007,336299,0.0
1495413085.498785,336699,0.0
1495413086.64521,336899,0.0
1495413090.232406,337499,0.0
1495413092.037294,337799,0.0
1495413093.29094,337999,0.0
1495413094.504425,338199,0.0
1495413095.796592,338399,0.2800000011920929
1495413097.950364,338699,0.0
1495413101.834416,339199,0.0
1495413109.592747,340399,0.0
1495413112.747333,340899,0.14000000059604645
1495413116.367151,341399,0.0
1495413127.855517,343199,0.0
1495413130.315253,343599,0.38999998569488525
1495413132.125585,343899,0.0
1495413135.116805,344399,0.0
1495413139.566127,345099,0.0
1495413141.96622,345499,0.0
1495413143.17418,345699,0.0
1495413146.897528,346299,0.3400000035762787
1495413147.528336,346399,0.0
1495413151.237341,346999,0.0
1495413155.641968,347699,0.7200000286102295
1495413159.46325,348299,0.0
1495413161.246242,348599,0.0
1495413164.947359,349199,0.0
1495413171.810965,350299,0.05000000074505806
1495413172.975019,350499,0.0
1495413177.148151,351199,0.0
1495413179.036518,351499,0.3199999928474426
1495413181.061714,351799,0.0
1495413182.526955,351999,0.0
1495413185.638991,352499,0.0
1495413195.300389,354099,0.4099999964237213
1495413196.54557,354299,0.0
1495413197.131202,354399,0.0
1495413199.464384,354799,0.0
1495413200.061281,354899,0.0
1495413202.477759,355299,0.07000000029802322
1495413203.723488,355499,0.5299999713897705
1495413207.296023,356099,0.0
1495413207.872613,356199,0.0
1495413212.059985,356899,0.0
1495413219.278717,358099,0.14000000059604645
1495413222.812523,358599,0.0
1495413224.759579,358899,0.0
1495413230.334351,359799,0.0
1495413230.920389,359899,0.0
1495413235.94044,360499,0.0
1495413236.864192,360599,0.3799999952316284
1495413248.461363,361999,0.07999999821186066
1495413250.944265,362399,0.0
1495413252.205259,362599,0.0
1495413253.4634,362799,0.0
1495413255.717084,363099,0.0
1495413258.910173,363399,0.12999999523162842
1495413266.951578,364299,0.0
1495413272.680002,364899,0.0
1495413274.02665,365099,0.0
1495413280.717567,366199,0.0
1495413281.294376,366299,0.0
1495413285.023935,366899,0.0
1495413289.485261,367599,0.0
1495413304.279858,369999,0.029999999329447746
1495413306.101321,370299,0.0
1495413307.876263,370599,0.0
1495413309.202078,370799,0.0
1495413321.752696,372899,0.0
1495413323.515969,373199,0.0
1495413325.952552,373599,0.0
1495413326.577016,373699,0.5400000214576721
1495413327.173195,373799,0.3199999928474426
1495413330.746978,374399,0.0
1495413332.489634,374699,0.0
1495413333.739072,374899,0.0
1495413339.133338,375799,0.0
1495413341.461814,376199,0.0
1495413343.247213,376499,0.3799999952316284
1495413346.192618,376999,0.0
1495413351.009215,377799,0.0
1495413353.543104,378199,0.0
1495413354.733877,378399,0.0
1495413355.950237,378599,0.0
1495413364.266785,379899,0.0
1495413365.480916,380099,0.0
1495413367.333813,380399,0.7200000286102295
1495413374.481589,381599,0.3499999940395355
1495413376.886228,381999,0.0
1495413379.917484,382499,0.0
1495413381.119595,382699,0.0
1495413387.19845,383699,0.0
1495413388.42143,383899,0.0
1495413389.681775,384099,0.17000000178813934
1495413397.541735,385399,0.009999999776482582
1495413401.061946,385999,0.0
1495413407.356883,386999,0.029999999329447746
1495413410.446181,387499,0.0
1495413415.203393,388199,0.4000000059604645
1495413417.065773,388499,0.0
1495413418.257039,388699,0.0
1495413430.531403,390699,0.3700000047683716
1495413431.132155,390799,0.5099999904632568
1495413431.705546,390899,0.0
1495413434.686916,391399,0.0
1495413435.865396,391599,0.0
1495413439.474022,392199,0.4699999988079071
1495413441.824336,392599,0.0
1495413446.684765,393399,0.019999999552965164
1495413447.256924,393499,0.4300000071525574
1495413450.190492,393999,0.0
1495413450.774895,394099,0.0
1495413453.17548,394499,0.0
1495413459.804168,395599,0.0
1495413463.424664,396199,0.0
1495413467.01755,396799,0.0
1495413468.824984,397099,0.0
1495413476.591558,398199,0.0
1495413479.083689,398599,0.07999999821186066
1495413481.470141,398999,0.0
1495413485.765584,399699,0.0
1495413488.172758,400099,0.0
1495413491.31744,400599,0.0
1495413494.257522,401099,0.4099999964237213
1495413496.585174,401499,0.0
1495413497.154765,401599,0.0
1495413498.321047,401799,0.0
1495413503.853577,402699,0.0
1495413504.472409,402799,0.0
1495413511.112453,403899,0.0
1495413512.277677,404099,0.0
1495413512.872791,404199,0.0
1495413517.013215,404899,0.0
1495413518.216425,405099,0.47999998927116394
1495413518.812734,405199,0.15000000596046448
1495413519.399887,405299,0.0
1495413520.046809,405399,0.0
1495413522.499376,405799,0.0
1495413523.685014,405999,0.0
1495413536.560901,408199,0.0
1495413538.301989,408499,0.0
1495413546.696109,409899,0.0
1495413549.718611,410399,0.699999988079071
1495413550.317122,410499,0.019999999552965164
1495413551.603201,410699,0.0
1495413556.574736,411499,0.10000000149011612
1495413559.68939,411999,0.0
1495413563.888174,412699,0.0
1495413580.923931,415499,0.4300000071525574
1495413585.264965,416199,0.0
1495413591.920387,417299,0.0
1495413594.959632,417799,0.0
1495413600.403468,418699,0.0
1495413601.012095,418799,0.0
1495413606.997746,419799,0.0
1495413607.599417,419899,0.0
1495413608.184946,419999,0.0
1495413609.441601,420199,0.0
1495413610.937192,420399,0.0
1495413612.573168,420599,0.0
1495413613.305645,420699,0.30000001192092896
1495413613.955545,420799,0.10999999940395355
1495413615.309175,420999,0.0
1495413626.386926,422799,0.0
1495413629.41105,423299,0.25999999046325684
1495413632.449209,423799,0.0
1495413634.461604,424099,0.0
1495413636.411797,424399,0.0
1495413639.405892,424899,0.0
1495413652.309073,425999,0.1899999976158142
1495413663.712364,426899,0.0
1495413667.867281,427199,0.49000000953674316
1495413669.142006,427299,0.5600000023841858
1495413680.145101,428199,0.0
1495413687.959479,428799,0.0
1495413706.762475,430299,0.0
1495413707.917426,430399,0.0
1495413715.491575,430999,0.0
1495413720.595599,431399,0.0
1495413724.252866,431699,0.0
1495413732.320202,432299,0.0
1495413734.992017,432499,0.23000000417232513
1495413746.661179,433399,0.0
1495413752.256971,433799,0.41999998688697815
1495413759.986431,434399,0.0
1495413766.559151,434899,0.0
1495413774.55729,435499,0.0
1495413779.243061,435899,0.0
1495413785.935843,436399,0.41999998688697815
1495413794.822515,437099,0.0
1495413798.86404,437499,0.0
1495413805.98989,438399,0.0
