Wall time,Step,Value
1495580910.164597,152999,0.1599999964237213
1495581124.146605,160999,0.18000000715255737
1495581231.201531,164999,0.11999999731779099
1495581257.896851,165999,0.1599999964237213
1495581284.733838,166999,0.20000000298023224
1495581418.072009,171999,0.11999999731779099
1495581444.771094,172999,0.14000000059604645
1495581524.534581,175999,0.18000000715255737
1495581631.649244,179999,0.14000000059604645
1495581658.396502,180999,0.1599999964237213
1495581685.090377,181999,0.1599999964237213
1495581791.832919,185999,0.20000000298023224
1495581818.549051,186999,0.10000000149011612
1495581898.921489,189999,0.20000000298023224
1495581925.659428,190999,0.2199999988079071
1495581952.518453,191999,0.10000000149011612
1495581979.338233,192999,0.14000000059604645
1495582006.070228,193999,0.11999999731779099
1495582113.511967,197999,0.14000000059604645
1495582140.292601,198999,0.11999999731779099
1495582167.153047,199999,0.14000000059604645
1495582274.495038,203999,0.1599999964237213
1495582328.222044,205999,0.10000000149011612
1495582355.028668,206999,0.23999999463558197
1495582462.025537,210999,0.18000000715255737
1495582515.640993,212999,0.20000000298023224
1495582596.046676,215999,0.2199999988079071
1495582622.962115,216999,0.14000000059604645
1495582730.110069,220999,0.18000000715255737
1495582837.070062,224999,0.1599999964237213
1495582863.903453,225999,0.1599999964237213
1495582917.351969,227999,0.14000000059604645
1495582944.112555,228999,0.20000000298023224
1495582970.900972,229999,0.1599999964237213
1495583051.287217,232999,0.10000000149011612
1495583104.831899,234999,0.1599999964237213
1495583212.380889,238999,0.10000000149011612
1495583265.864562,240999,0.23999999463558197
1495583292.592001,241999,0.10000000149011612
1495583319.311602,242999,0.18000000715255737
1495583346.154164,243999,0.18000000715255737
1495583426.586285,246999,0.14000000059604645
1495583453.341887,247999,0.1599999964237213
1495583533.68608,250999,0.14000000059604645
1495583587.445334,252999,0.18000000715255737
1495583694.502798,256999,0.1599999964237213
1495583748.011832,258999,0.20000000298023224
1495583935.412283,265999,0.1599999964237213
1495583989.014692,267999,0.10000000149011612
1495584042.329245,269999,0.1599999964237213
1495584310.526124,279999,0.14000000059604645
1495584337.307939,280999,0.2199999988079071
1495584390.752517,282999,0.1599999964237213
1495584417.515808,283999,0.1599999964237213
1495584471.000251,285999,0.18000000715255737
1495584497.704215,286999,0.25999999046325684
1495584605.051636,290999,0.1599999964237213
1495584658.54526,292999,0.14000000059604645
1495584685.402968,293999,0.18000000715255737
1495584765.927751,296999,0.18000000715255737
1495584792.73346,297999,0.14000000059604645
1495584873.075676,300999,0.05999999865889549
1495584899.77145,301999,0.20000000298023224
1495584926.52163,302999,0.07999999821186066
1495584953.408615,303999,0.1599999964237213
1495584980.305537,304999,0.2199999988079071
1495585007.446995,305999,0.25999999046325684
1495585061.559388,307999,0.18000000715255737
1495585115.595995,309999,0.1599999964237213
1495585276.356867,315999,0.11999999731779099
1495585330.007613,317999,0.14000000059604645
1495585356.777042,318999,0.1599999964237213
1495585383.672626,319999,0.20000000298023224
1495585437.222204,321999,0.10000000149011612
1495585518.160761,324999,0.14000000059604645
1495585678.91112,330999,0.10000000149011612
1495585759.271381,333999,0.1599999964237213
1495585812.789955,335999,0.11999999731779099
1495585839.583126,336999,0.1599999964237213
1495585920.055226,339999,0.1599999964237213
1495585946.863996,340999,0.11999999731779099
1495586027.658668,343999,0.1599999964237213
1495586054.609209,344999,0.11999999731779099
1495586081.387589,345999,0.20000000298023224
1495586108.340427,346999,0.18000000715255737
1495586135.140747,347999,0.20000000298023224
1495586188.890801,349999,0.14000000059604645
1495586215.756469,350999,0.11999999731779099
1495586269.448794,352999,0.18000000715255737
1495586296.174397,353999,0.20000000298023224
1495586349.825858,355999,0.11999999731779099
1495586511.248373,361999,0.2199999988079071
1495586538.410631,362999,0.20000000298023224
1495586592.483333,364999,0.14000000059604645
1495586619.567032,365999,0.18000000715255737
1495586673.078405,367999,0.18000000715255737
1495586726.866621,369999,0.1599999964237213
1495586780.45847,371999,0.18000000715255737
1495586807.224802,372999,0.18000000715255737
1495586834.090258,373999,0.20000000298023224
1495586860.973557,374999,0.18000000715255737
1495586915.060665,376999,0.2199999988079071
1495587022.97138,380999,0.2199999988079071
1495587130.338014,384999,0.1599999964237213
1495587157.112056,385999,0.11999999731779099
1495587210.943377,387999,0.18000000715255737
1495587237.824258,388999,0.18000000715255737
1495587264.758419,389999,0.10000000149011612
1495587291.60051,390999,0.1599999964237213
1495587318.383899,391999,0.1599999964237213
1495587614.439674,402999,0.10000000149011612
1495587695.097586,405999,0.1599999964237213
1495587721.835546,406999,0.1599999964237213
1495587748.967843,407999,0.18000000715255737
1495587802.752126,409999,0.20000000298023224
1495587829.629854,410999,0.20000000298023224
1495587856.54915,411999,0.25999999046325684
1495587937.232729,414999,0.23999999463558197
1495587990.803481,416999,0.10000000149011612
1495588098.71501,420999,0.23999999463558197
1495588125.543582,421999,0.1599999964237213
1495588179.294947,423999,0.11999999731779099
1495588286.896394,427999,0.2199999988079071
1495588340.549238,429999,0.23999999463558197
1495588367.389564,430999,0.23999999463558197
1495588394.100903,431999,0.20000000298023224
1495588474.742224,434999,0.23999999463558197
1495588528.667784,436999,0.2800000011920929
1495588582.468689,438999,0.25999999046325684
1495588609.38711,439999,0.1599999964237213
1495588636.240481,440999,0.2199999988079071
1495588663.14842,441999,0.23999999463558197
1495588716.757128,443999,0.23999999463558197
1495588770.086757,445999,0.1599999964237213
1495588851.196184,448999,0.20000000298023224
1495588877.940585,449999,0.10000000149011612
1495588931.71224,451999,0.2199999988079071
1495588958.586932,452999,0.1599999964237213
1495589012.282834,454999,0.2199999988079071
1495589092.62406,457999,0.07999999821186066
1495589172.819792,460999,0.1599999964237213
1495589199.597865,461999,0.1599999964237213
1495589226.474884,462999,0.23999999463558197
1495589306.736948,465999,0.20000000298023224
1495589440.117239,470999,0.2199999988079071
1495589466.80569,471999,0.18000000715255737
1495589493.594624,472999,0.18000000715255737
1495589600.382723,476999,0.18000000715255737
1495589627.147532,477999,0.18000000715255737
1495589653.99283,478999,0.1599999964237213
1495589734.437508,481999,0.20000000298023224
1495589761.245827,482999,0.20000000298023224
1495589788.278536,483999,0.2199999988079071
1495589868.632654,486999,0.2199999988079071
1495589895.407801,487999,0.20000000298023224
1495589922.312793,488999,0.20000000298023224
1495590002.935324,491999,0.11999999731779099
1495590029.827745,492999,0.14000000059604645
1495590056.7421,493999,0.14000000059604645
1495590110.408826,495999,0.20000000298023224
1495590190.983823,498999,0.2199999988079071
1495590271.3666,501999,0.20000000298023224
1495590324.905132,503999,0.1599999964237213
1495590351.806724,504999,0.23999999463558197
1495590378.543915,505999,0.25999999046325684
1495590459.484807,508999,0.20000000298023224
1495590486.671697,509999,0.25999999046325684
1495590540.437321,511999,0.25999999046325684
1495590620.865179,514999,0.2199999988079071
1495590701.908924,517999,0.20000000298023224
1495590729.165932,518999,0.23999999463558197
1495590756.076093,519999,0.20000000298023224
1495590836.877457,522999,0.2199999988079071
1495590863.676284,523999,0.25999999046325684
1495590890.496339,524999,0.2800000011920929
1495590917.269598,525999,0.20000000298023224
1495590944.024572,526999,0.20000000298023224
1495590970.962046,527999,0.14000000059604645
1495590998.020846,528999,0.2199999988079071
1495591024.857326,529999,0.14000000059604645
1495591051.734575,530999,0.2199999988079071
1495591186.424915,535999,0.14000000059604645
1495591213.205642,536999,0.1599999964237213
1495591293.928953,539999,0.20000000298023224
1495591347.647763,541999,0.20000000298023224
1495591428.461953,544999,0.18000000715255737
1495591482.219701,546999,0.1599999964237213
1495591535.923154,548999,0.2199999988079071
1495591670.480074,553999,0.2199999988079071
1495591697.406975,554999,0.11999999731779099
1495591724.528911,555999,0.20000000298023224
1495591751.41607,556999,0.23999999463558197
1495591778.299226,557999,0.2199999988079071
1495591805.199498,558999,0.18000000715255737
1495591966.599229,564999,0.1599999964237213
1495592046.97326,567999,0.11999999731779099
1495592073.794506,568999,0.20000000298023224
1495592154.040169,571999,0.14000000059604645
1495592288.151492,576999,0.18000000715255737
1495592342.377988,578999,0.18000000715255737
1495592423.25771,581999,0.1599999964237213
1495592450.081335,582999,0.18000000715255737
1495592503.512588,584999,0.2199999988079071
1495592530.413927,585999,0.18000000715255737
1495592557.120919,586999,0.10000000149011612
1495592664.326945,590999,0.20000000298023224
1495592691.009211,591999,0.23999999463558197
1495592744.624523,593999,0.20000000298023224
1495592825.232701,596999,0.23999999463558197
1495592852.00178,597999,0.2199999988079071
1495592905.741504,599999,0.20000000298023224
1495592986.135772,602999,0.2199999988079071
1495593039.716676,604999,0.20000000298023224
1495593093.289752,606999,0.20000000298023224
1495593120.088211,607999,0.20000000298023224
1495593173.586166,609999,0.14000000059604645
1495593200.261938,610999,0.18000000715255737
1495593227.05513,611999,0.10000000149011612
1495593253.916423,612999,0.3400000035762787
1495593361.395663,616999,0.2199999988079071
1495593388.104935,617999,0.20000000298023224
1495593441.654089,619999,0.2199999988079071
1495593468.573562,620999,0.20000000298023224
1495593656.66877,627999,0.2199999988079071
1495593790.74087,632999,0.20000000298023224
1495593817.482863,633999,0.23999999463558197
1495593871.239208,635999,0.23999999463558197
1495594005.03799,640999,0.18000000715255737
1495594058.659758,642999,0.14000000059604645
1495594219.477285,648999,0.25999999046325684
1495594246.341657,649999,0.1599999964237213
1495594327.045731,652999,0.14000000059604645
1495594380.50618,654999,0.2199999988079071
1495594434.187205,656999,0.25999999046325684
1495594514.314021,659999,0.20000000298023224
1495594541.161468,660999,0.18000000715255737
1495594594.678455,662999,0.2199999988079071
1495594648.144327,664999,0.23999999463558197
1495594675.025022,665999,0.2199999988079071
1495594728.860276,667999,0.23999999463558197
1495594755.578195,668999,0.25999999046325684
1495594782.296751,669999,0.25999999046325684
1495594835.693118,671999,0.1599999964237213
1495594889.159171,673999,0.25999999046325684
1495594915.810943,674999,0.25999999046325684
1495594942.576775,675999,0.2800000011920929
1495594969.496647,676999,0.20000000298023224
1495595103.488942,681999,0.23999999463558197
1495595183.664589,684999,0.2199999988079071
1495595264.346497,687999,0.23999999463558197
1495595317.97059,689999,0.23999999463558197
1495595344.683913,690999,0.2199999988079071
1495595451.923383,694999,0.2199999988079071
1495595478.761018,695999,0.18000000715255737
1495595505.625255,696999,0.18000000715255737
1495595612.318913,700999,0.18000000715255737
1495595639.083222,701999,0.20000000298023224
1495595665.54167,702999,0.20000000298023224
1495595745.405471,705999,0.23999999463558197
1495595851.815942,709999,0.1599999964237213
1495595878.462219,710999,0.23999999463558197
1495595931.576763,712999,0.2199999988079071
1495595958.282984,713999,0.1599999964237213
1495596011.606103,715999,0.2199999988079071
1495596117.823924,719999,0.2199999988079071
1495596197.449236,722999,0.2199999988079071
1495596304.160648,726999,0.23999999463558197
1495596357.321876,728999,0.1599999964237213
1495596383.940142,729999,0.18000000715255737
1495596410.72865,730999,0.1599999964237213
1495596437.457726,731999,0.20000000298023224
1495596464.049371,732999,0.20000000298023224
1495596517.393276,734999,0.20000000298023224
1495596570.432848,736999,0.1599999964237213
1495596623.844532,738999,0.25999999046325684
1495596650.390248,739999,0.25999999046325684
1495596730.466615,742999,0.23999999463558197
1495596810.21791,745999,0.23999999463558197
1495596836.830653,746999,0.2199999988079071
1495596863.37133,747999,0.14000000059604645
1495596916.462715,749999,0.2199999988079071
1495596943.102262,750999,0.23999999463558197
1495597102.40857,756999,0.23999999463558197
1495597182.360342,759999,0.18000000715255737
1495597235.755834,761999,0.23999999463558197
1495597288.844853,763999,0.14000000059604645
1495597342.422917,765999,0.14000000059604645
1495597395.959329,767999,0.23999999463558197
1495597449.207091,769999,0.18000000715255737
1495597528.840632,772999,0.1599999964237213
1495597555.344857,773999,0.2199999988079071
1495597608.87476,775999,0.25999999046325684
1495597662.031089,777999,0.30000001192092896
1495597795.00437,782999,0.23999999463558197
1495597927.912239,787999,0.2199999988079071
1495598113.595226,794999,0.18000000715255737
1495598140.378235,795999,0.20000000298023224
1495598220.28119,798999,0.25999999046325684
1495598353.779551,803999,0.23999999463558197
1495598380.467103,804999,0.2199999988079071
1495598487.489645,808999,0.30000001192092896
1495598514.177527,809999,0.25999999046325684
1495598647.454486,814999,0.2800000011920929
1495598674.204273,815999,0.2199999988079071
1495598780.731225,819999,0.11999999731779099
1495598807.421147,820999,0.2800000011920929
1495598914.228131,824999,0.20000000298023224
1495598967.519423,826999,0.2199999988079071
1495598994.203542,827999,0.23999999463558197
1495599020.890889,828999,0.23999999463558197
1495599100.912453,831999,0.18000000715255737
1495599127.884018,832999,0.2199999988079071
1495599154.720755,833999,0.18000000715255737
1495599181.436869,834999,0.18000000715255737
1495599235.038115,836999,0.2800000011920929
1495599288.58779,838999,0.20000000298023224
1495599341.863613,840999,0.2800000011920929
1495599368.493258,841999,0.20000000298023224
1495599501.733058,846999,0.1599999964237213
1495599555.058565,848999,0.25999999046325684
1495599635.107233,851999,0.2199999988079071
1495599715.258179,854999,0.25999999046325684
1495599742.067161,855999,0.20000000298023224
1495599821.924012,858999,0.20000000298023224
1495599848.758908,859999,0.20000000298023224
1495599875.476448,860999,0.1599999964237213
1495599902.130786,861999,0.20000000298023224
1495599955.240028,863999,0.18000000715255737
1495599981.992998,864999,0.18000000715255737
1495600008.611501,865999,0.2800000011920929
1495600088.834185,868999,0.18000000715255737
1495600142.443596,870999,0.25999999046325684
1495600169.169875,871999,0.2199999988079071
1495600195.959683,872999,0.23999999463558197
1495600222.674995,873999,0.2800000011920929
1495600249.299189,874999,0.2199999988079071
1495600275.892847,875999,0.2800000011920929
1495600302.588656,876999,0.18000000715255737
1495600355.920578,878999,0.20000000298023224
1495600382.503413,879999,0.25999999046325684
1495600435.916863,881999,0.2800000011920929
1495600462.542769,882999,0.2199999988079071
1495600489.25517,883999,0.25999999046325684
1495600542.605338,885999,0.18000000715255737
1495600622.343237,888999,0.30000001192092896
1495600648.952061,889999,0.2800000011920929
1495600702.015138,891999,0.25999999046325684
1495600755.27051,893999,0.2800000011920929
1495600808.467302,895999,0.2199999988079071
1495600835.165811,896999,0.1599999964237213
1495600941.848333,900999,0.25999999046325684
1495601048.663177,904999,0.20000000298023224
1495601075.498427,905999,0.25999999046325684
1495601102.233048,906999,0.18000000715255737
1495601129.147203,907999,0.1599999964237213
1495601182.760079,909999,0.14000000059604645
1495601422.362288,918999,0.25999999046325684
1495601448.979546,919999,0.23999999463558197
1495601529.1284,922999,0.23999999463558197
1495601635.924268,926999,0.2199999988079071
1495601662.608886,927999,0.23999999463558197
1495601689.272994,928999,0.23999999463558197
1495601795.680685,932999,0.3199999928474426
1495601849.041968,934999,0.1599999964237213
1495601875.644298,935999,0.20000000298023224
1495601902.296686,936999,0.14000000059604645
1495601929.121394,937999,0.20000000298023224
1495601982.289605,939999,0.2199999988079071
1495602035.651366,941999,0.2199999988079071
1495602142.46252,945999,0.18000000715255737
1495602195.64125,947999,0.18000000715255737
1495602275.665468,950999,0.2199999988079071
1495602302.260094,951999,0.23999999463558197
1495602328.907378,952999,0.18000000715255737
1495602542.587726,960999,0.25999999046325684
1495602702.098626,966999,0.25999999046325684
1495602728.880012,967999,0.25999999046325684
1495602755.26429,968999,0.23999999463558197
1495602808.708807,970999,0.30000001192092896
1495602861.846394,972999,0.30000001192092896
1495602941.791709,975999,0.23999999463558197
1495603049.205457,979999,0.2800000011920929
1495603102.842006,981999,0.20000000298023224
1495603129.553049,982999,0.23999999463558197
1495603156.043709,983999,0.20000000298023224
1495603182.737388,984999,0.2800000011920929
1495603262.817786,987999,0.23999999463558197
1495603289.454087,988999,0.2199999988079071
1495603315.935631,989999,0.2199999988079071
1495603396.150329,992999,0.18000000715255737
1495603475.867897,995999,0.1599999964237213
1495603502.390605,996999,0.30000001192092896
1495603582.087893,999999,0.2199999988079071
1495603608.541722,1000999,0.20000000298023224
1495603821.102579,1008999,0.2199999988079071
1495603847.71072,1009999,0.23999999463558197
1495603874.089697,1010999,0.2800000011920929
1495603900.660252,1011999,0.25999999046325684
1495603954.017421,1013999,0.14000000059604645
1495604007.263952,1015999,0.1599999964237213
1495604033.883117,1016999,0.14000000059604645
1495604060.576267,1017999,0.2800000011920929
1495604326.84391,1027999,0.25999999046325684
1495604406.64391,1030999,0.2199999988079071
1495604433.23195,1031999,0.20000000298023224
1495604593.002222,1037999,0.23999999463558197
1495604619.513677,1038999,0.20000000298023224
1495604699.62277,1041999,0.2199999988079071
1495604726.332449,1042999,0.2199999988079071
1495604806.236768,1045999,0.0
1495604833.06381,1046999,0.1599999964237213
1495604886.666357,1048999,0.14000000059604645
1495604940.267282,1050999,0.18000000715255737
1495604967.192004,1051999,0.25999999046325684
1495605101.129591,1056999,0.2199999988079071
1495605128.149632,1057999,0.20000000298023224
1495605155.015499,1058999,0.23999999463558197
1495605181.857278,1059999,0.25999999046325684
1495605208.461509,1060999,0.25999999046325684
1495605235.144624,1061999,0.20000000298023224
1495605288.392438,1063999,0.2199999988079071
1495605341.786637,1065999,0.14000000059604645
1495605395.243494,1067999,0.2800000011920929
1495605422.006601,1068999,0.05999999865889549
1495605448.7561,1069999,0.25999999046325684
1495605475.501778,1070999,0.20000000298023224
1495605582.435328,1074999,0.20000000298023224
1495605609.214398,1075999,0.1599999964237213
1495605636.000171,1076999,0.2199999988079071
1495605662.714318,1077999,0.18000000715255737
1495605689.522089,1078999,0.18000000715255737
1495605743.025679,1080999,0.18000000715255737
1495605903.428199,1086999,0.18000000715255737
1495606010.545716,1090999,0.2199999988079071
1495606064.296968,1092999,0.20000000298023224
1495606091.102604,1093999,0.3199999928474426
1495606144.884178,1095999,0.14000000059604645
1495606305.498205,1101999,0.18000000715255737
1495606385.745414,1104999,0.23999999463558197
1495606492.510693,1108999,0.30000001192092896
1495606572.668097,1111999,0.14000000059604645
1495606626.037432,1113999,0.18000000715255737
1495606652.674504,1114999,0.14000000059604645
1495606786.842314,1119999,0.2199999988079071
1495606813.639035,1120999,0.2199999988079071
1495606840.770611,1121999,0.20000000298023224
1495606921.488812,1124999,0.2199999988079071
1495606975.240566,1126999,0.25999999046325684
1495607028.457744,1128999,0.18000000715255737
1495607189.012914,1134999,0.23999999463558197
1495607242.68626,1136999,0.2199999988079071
1495607296.082671,1138999,0.2199999988079071
1495607376.180399,1141999,0.2199999988079071
1495607456.11637,1144999,0.20000000298023224
1495607509.320991,1146999,0.2199999988079071
1495607562.794892,1148999,0.2199999988079071
1495607589.448987,1149999,0.2199999988079071
1495607642.742568,1151999,0.2199999988079071
1495607696.057827,1153999,0.20000000298023224
1495607776.310636,1156999,0.20000000298023224
1495607803.130475,1157999,0.18000000715255737
1495607830.006493,1158999,0.20000000298023224
1495607856.73179,1159999,0.20000000298023224
1495607883.46462,1160999,0.14000000059604645
1495607910.06284,1161999,0.11999999731779099
1495607936.737918,1162999,0.25999999046325684
1495607963.288238,1163999,0.2199999988079071
1495608016.530185,1165999,0.2199999988079071
1495608123.270516,1169999,0.18000000715255737
1495608203.024095,1172999,0.2199999988079071
1495608229.748763,1173999,0.1599999964237213
1495608256.374701,1174999,0.2199999988079071
1495608282.97656,1175999,0.11999999731779099
1495608309.532077,1176999,0.10000000149011612
1495608362.697767,1178999,0.18000000715255737
1495608415.98451,1180999,0.1599999964237213
1495608442.692851,1181999,0.18000000715255737
1495608469.412339,1182999,0.14000000059604645
1495608576.268311,1186999,0.18000000715255737
1495608629.75686,1188999,0.18000000715255737
1495608656.303074,1189999,0.2199999988079071
1495608736.368463,1192999,0.2199999988079071
1495608922.838527,1199999,0.23999999463558197
1495608976.07539,1201999,0.25999999046325684
1495609082.646998,1205999,0.30000001192092896
1495609109.542368,1206999,0.23999999463558197
1495609136.057332,1207999,0.10000000149011612
1495609189.363135,1209999,0.25999999046325684
1495609215.927407,1210999,0.23999999463558197
1495609322.407626,1214999,0.2199999988079071
1495609349.046227,1215999,0.20000000298023224
1495609402.229697,1217999,0.25999999046325684
1495609428.851391,1218999,0.2199999988079071
1495609482.025636,1220999,0.14000000059604645
1495609508.596335,1221999,0.23999999463558197
1495609614.402127,1225999,0.2199999988079071
1495609641.078515,1226999,0.18000000715255737
1495609694.49502,1228999,0.11999999731779099
1495609721.207723,1229999,0.2800000011920929
1495609774.945156,1231999,0.2800000011920929
1495609960.929029,1238999,0.2199999988079071
1495610067.260335,1242999,0.23999999463558197
1495610120.299787,1244999,0.18000000715255737
1495610173.126679,1246999,0.23999999463558197
1495610199.576187,1247999,0.20000000298023224
1495610226.050266,1248999,0.1599999964237213
1495610331.779238,1252999,0.20000000298023224
1495610358.230636,1253999,0.1599999964237213
1495610384.806859,1254999,0.20000000298023224
1495610411.219895,1255999,0.2199999988079071
1495610517.21379,1259999,0.25999999046325684
1495610543.636915,1260999,0.18000000715255737
1495610596.777424,1262999,0.20000000298023224
1495610623.1703,1263999,0.1599999964237213
1495610702.791951,1266999,0.14000000059604645
1495610729.113308,1267999,0.14000000059604645
1495610782.217366,1269999,0.18000000715255737
1495610835.540607,1271999,0.18000000715255737
1495610862.040088,1272999,0.20000000298023224
1495610915.252673,1274999,0.2199999988079071
1495610994.694142,1277999,0.23999999463558197
1495611021.006257,1278999,0.18000000715255737
1495611074.065554,1280999,0.18000000715255737
1495611100.721128,1281999,0.18000000715255737
1495611180.271983,1284999,0.23999999463558197
1495611206.955894,1285999,0.18000000715255737
1495611233.438904,1286999,0.20000000298023224
1495611313.030502,1289999,0.23999999463558197
1495611339.696597,1290999,0.23999999463558197
1495611392.898509,1292999,0.18000000715255737
1495611419.492879,1293999,0.1599999964237213
1495611632.338574,1301999,0.25999999046325684
1495611764.976831,1306999,0.25999999046325684
1495611791.613506,1307999,0.14000000059604645
1495611844.831908,1309999,0.23999999463558197
1495611924.522866,1312999,0.2199999988079071
1495611977.515725,1314999,0.20000000298023224
1495612004.010179,1315999,0.20000000298023224
1495612057.160265,1317999,0.18000000715255737
1495612083.885897,1318999,0.0
1495612110.647286,1319999,0.11999999731779099
1495612164.106115,1321999,0.20000000298023224
1495612190.738504,1322999,0.11999999731779099
1495612297.593942,1326999,0.2800000011920929
1495612324.30028,1327999,0.18000000715255737
1495612350.895948,1328999,0.2800000011920929
1495612404.179721,1330999,0.20000000298023224
1495612457.435851,1332999,0.1599999964237213
1495612483.954575,1333999,0.2199999988079071
1495612564.175911,1336999,0.2800000011920929
1495612590.72696,1337999,0.20000000298023224
1495612670.600541,1340999,0.2199999988079071
1495612697.40038,1341999,0.2199999988079071
1495612724.339365,1342999,0.30000001192092896
1495612777.805043,1344999,0.2800000011920929
1495612857.878235,1347999,0.30000001192092896
1495612911.308908,1349999,0.14000000059604645
1495613018.418093,1353999,0.2800000011920929
1495613045.094037,1354999,0.23999999463558197
1495613098.521761,1356999,0.30000001192092896
1495613151.911245,1358999,0.18000000715255737
1495613178.543923,1359999,0.14000000059604645
1495613312.218666,1364999,0.25999999046325684
1495613445.992178,1369999,0.25999999046325684
1495613526.188729,1372999,0.2800000011920929
1495613552.69585,1373999,0.23999999463558197
1495613606.146126,1375999,0.20000000298023224
1495613685.932157,1378999,0.2199999988079071
1495613739.33357,1380999,0.25999999046325684
1495613766.299248,1381999,0.2199999988079071
1495613873.610977,1385999,0.20000000298023224
1495613926.804603,1387999,0.2199999988079071
1495613980.178994,1389999,0.14000000059604645
1495614139.93262,1395999,0.23999999463558197
1495614193.406362,1397999,0.18000000715255737
1495614246.927086,1399999,0.25999999046325684
1495614434.13249,1406999,0.18000000715255737
1495614460.785835,1407999,0.20000000298023224
1495614514.305452,1409999,0.05999999865889549
1495614621.271125,1413999,0.2800000011920929
1495614648.076435,1414999,0.23999999463558197
1495614728.593202,1417999,0.2199999988079071
1495614755.43673,1418999,0.25999999046325684
1495614782.112366,1419999,0.23999999463558197
1495614835.473605,1421999,0.25999999046325684
1495614862.009642,1422999,0.30000001192092896
1495614888.742016,1423999,0.23999999463558197
1495614915.335716,1424999,0.18000000715255737
1495614995.42015,1427999,0.23999999463558197
1495615021.970796,1428999,0.1599999964237213
1495615075.413473,1430999,0.2800000011920929
1495615102.128406,1431999,0.2199999988079071
1495615155.581234,1433999,0.2199999988079071
1495615182.217813,1434999,0.23999999463558197
1495615316.540722,1439999,0.2199999988079071
1495615343.704517,1440999,0.23999999463558197
1495615450.878448,1444999,0.23999999463558197
1495615530.741536,1447999,0.25999999046325684
1495615557.499536,1448999,0.11999999731779099
1495615584.292855,1449999,0.20000000298023224
1495615637.595446,1451999,0.18000000715255737
1495615664.429767,1452999,0.3199999928474426
1495615851.729857,1459999,0.25999999046325684
1495615958.488643,1463999,0.25999999046325684
1495616011.820507,1465999,0.23999999463558197
1495616065.018708,1467999,0.2199999988079071
1495616118.26079,1469999,0.23999999463558197
1495616144.97349,1470999,0.23999999463558197
1495616198.398498,1472999,0.23999999463558197
1495616278.204586,1475999,0.2199999988079071
1495616305.301239,1476999,0.23999999463558197
1495616332.003007,1477999,0.2199999988079071
1495616358.57479,1478999,0.25999999046325684
1495616491.789875,1483999,0.1599999964237213
1495616518.349003,1484999,0.14000000059604645
1495616545.244514,1485999,0.30000001192092896
1495616571.867677,1486999,0.25999999046325684
1495616705.187007,1491999,0.23999999463558197
1495616784.843547,1494999,0.2199999988079071
1495616811.50501,1495999,0.2199999988079071
1495616864.78456,1497999,0.2800000011920929
1495617024.348731,1503999,0.23999999463558197
1495617077.665821,1505999,0.2800000011920929
1495617184.273139,1509999,0.30000001192092896
1495617264.990254,1512999,0.11999999731779099
1495617371.274883,1516999,0.20000000298023224
1495617397.690523,1517999,0.20000000298023224
1495617450.745148,1519999,0.2199999988079071
1495617530.695708,1522999,0.20000000298023224
1495617557.209463,1523999,0.23999999463558197
